timecode_ns,devicetime_ns
57022541543904,113722759019661
57022541634493,113722759110249
57022574871482,113722792346999
57022574962733,113722792438249
57022608191379,113722825666661
57022608290967,113722825766249
57022641523886,113722858998911
57022641619225,113722859094249
57022674857546,113722892332286
57022674947509,113722892422249
57022708213351,113722925688036
57022708307564,113722925782249
57022741544347,113722959018874
57022741635722,113722959110249
57022774876505,113722992350874
57022774963881,113722992438249
57022808198694,113723025672911
57022808292033,113723025766249
57022841531009,113723059005124
57022841620134,113723059094249
57022874854454,113723092328499
57022874948205,113723092422249
57022908215296,113723125689124
57022908308421,113723125782249
57022941542709,113723159016449
57022941636509,113723159110249
57022974872471,113723192346124
57022974964597,113723192438249
57023008203676,113723225677199
57023008292727,113723225766249
57023041531200,113723259004499
57023041620950,113723259094249
57023074858652,113723292331824
57023074949077,113723292422249
57023108219635,113723325692661
57023108309224,113723325782249
57023141547119,113723359019999
57023141637369,113723359110249
57023174874590,113723392347324
57023174965515,113723392438249
57023208202085,113723425674661
57023208293673,113723425766249
57023241523112,113723458995499
57023241621863,113723459094249
57023274858036,113723492330286
57023274949999,113723492422249
57023308210344,113723525682499
57023308310095,113723525782249
57023341541590,113723559013536
57023341638303,113723559110249
57023374868917,113723592340874
57023374966292,113723592438249
57023408196246,113723625668199
57023408294296,113723625766249
57023441523587,113723658995536
57023441622300,113723659094249
57023474850929,113723692322874
57023474950304,113723692422249
57023508184308,113723725656249
57023508278308,113723725750249
57023541545137,113723759017074
57023541638312,113723759110249
57023574872592,113723792344411
57023574966432,113723792438249
57023608204097,113723825675449
57023608294898,113723825766249
57023641531901,113723859002786
57023641623365,113723859094249
57023674859627,113723892330124
57023674951752,113723892422249
57023708187117,113723925657449
57023708279917,113723925750249
57023741548153,113723959018286
57023741640117,113723959110249
57023774875629,113723992345624
57023774968254,113723992438249
57023808203092,113724025672949
57023808296392,113724025766249
57023841530559,113724059000286
57023841624522,113724059094249
57023874861714,113724092331324
57023874952640,113724092422249
57023908189179,113724125658661
57023908280767,113724125750249
57023941550108,113724159019499
57023941640859,113724159110249
57023974877587,113724192346824
57023974969013,113724192438249
57024008205078,113724225674161
57024008297167,113724225766249
57024041532473,113724259001499
57024041625222,113724259094249
57024074859712,113724292328786
57024074953176,113724292422249
57024108187480,113724325656124
57024108281605,113724325750249
57024141548451,113724359016999
57024141641701,113724359110249
57024174875913,113724392344286
57024174969876,113724392438249
57024208207176,113724425675374
57024208298051,113724425766249
57024241534661,113724459002661
57024241626250,113724459094249
57024274869653,113724492337449
57024274954453,113724492422250
57024308189551,113724525657324
57024308282476,113724525750249
57024341550502,113724559018161
57024341642590,113724559110249
57024374877970,113724592345499
57024374970720,113724592438249
57024408205425,113724625672824
57024408298850,113724625766249
57024441532892,113724659000161
57024441626981,113724659094249
57024474864061,113724692331199
57024474955111,113724692422249
57024508191528,113724725658536
57024508283241,113724725750249
57024541552496,113724759019374
57024541643371,113724759110249
57024574883663,113724792350411
57024574971502,113724792438249
57024608207450,113724825674036
57024608299664,113724825766249
57024641535064,113724859001374
57024641627940,113724859094249
57024674862661,113724892328699
57024674956211,113724892422249
57024708193780,113724925659749
57024708284280,113724925750249
57024741554672,113724959020574
57024741612347,113724959078249
57024774878205,113724992344161
57024774972291,113724992438249
57024808208771,113725025675249
57024808299772,113725025766249
57024841536587,113725059002574
57024841628264,113725059094250
57024874864379,113725092329874
57024874956755,113725092422249
57024908192095,113725125657199
57024908285145,113725125750249
57024941519539,113725158984536
57024941613253,113725159078249
57024974880546,113725192345374
57024974973422,113725192438249
57025008207996,113725225672699
57025008301547,113725225766249
57025041539171,113725259003749
57025041629672,113725259094249
57025074866645,113725292331074
57025074957821,113725292422249
57025108194145,113725325658411
57025108285983,113725325750249
57025141521506,113725358985749
57025141614007,113725359078249
57025174882487,113725392346574
57025174974162,113725392438249
57025208210012,113725425673911
57025208302351,113725425766249
57025241537539,113725459001249
57025241630539,113725459094249
57025274865052,113725492328574
57025274958728,113725492422249
57025308196290,113725525659624
57025308286916,113725525750249
57025341523793,113725558986949
57025341615094,113725559078249
57025374882853,113725592345874
57025374975228,113725592438249
57025408208903,113725625671824
57025408303328,113725625766249
57025441542803,113725659005624
57025441631428,113725659094249
57025474870228,113725692332949
57025474959528,113725692422249
57025508196703,113725725659324
57025508287628,113725725750249
57025541520603,113725758983124
57025541615728,113725759078249
57025574877855,113725792340249
57025574975856,113725792438249
57025608208141,113725825670324
57025608304067,113725825766249
57025641539402,113725859001374
57025641632278,113725859094249
57025674866938,113725892328699
57025674960488,113725892422249
57025708194486,113725925656036
57025708288699,113725925750249
57025741521984,113725958983374
57025741616859,113725959078249
57025774882847,113725992344199
57025774976898,113725992438249
57025808210313,113726025671536
57025808305026,113726025766249
57025841537779,113726058998874
57025841633154,113726059094249
57025874865232,113726092326199
57025874961283,113726092422249
57025908226198,113726125687036
57025908321411,113726125782249
57025941553712,113726159014374
57025941649588,113726159110249
57025974884993,113726192345411
57025974977831,113726192438249
57026008212102,113726225672749
57026008305600,113726225766249
57026041538760,113726259000074
57026041632935,113726259094249
57026074866308,113726292327411
57026074961147,113726292422249
57026108193807,113726325654699
57026108289358,113726325750249
57026141588394,113726359049074
57026141665570,113726359126249
57026174923406,113726392383874
57026174993781,113726392454249
57026208262117,113726425722374
57026208321993,113726425782249
57026241571029,113726459031074
57026241650204,113726459110249
57026274898540,113726492358374
57026274978416,113726492438249
57026308229827,113726525689449
57026308306627,113726525766249
57026341557338,113726559016749
57026341634839,113726559094249
57026374884875,113726592344074
57026374963050,113726592422249
57026408212423,113726625671411
57026408291262,113726625750249
57026441539973,113726658998749
57026441619473,113726659078249
57026474867509,113726692326074
57026474947685,113726692406249
57026508198771,113726725657124
57026508275896,113726725734249
57026541526307,113726758984449
57026541636108,113726759094249
