stream_id,hand_index,timestamp[ns],x_min[pixel],x_max[pixel],y_min[pixel],y_max[pixel],visibility_ratio[%]
214-1,1,57009508186542,461.0,681.0,379.0,598.0,1.0
214-1,0,57009541514009,976.0,1211.0,892.0,1017.0,0.9945879980898816
214-1,1,57009541514009,486.0,694.0,406.0,615.0,1.0
214-1,0,57009574874996,981.0,1216.0,883.0,1008.0,0.9946342240875524
214-1,1,57009574874996,505.0,707.0,425.0,625.0,1.0
214-1,0,57009608209009,984.0,1220.0,875.0,1000.0,0.9938435410253689
214-1,1,57009608209009,522.0,720.0,438.0,632.0,1.0
214-1,0,57009641539059,984.0,1220.0,869.0,995.0,0.9931525027867721
214-1,1,57009641539059,537.0,726.0,453.0,640.0,1.0
214-1,0,57009674860285,983.0,1219.0,865.0,991.0,0.992675548007006
214-1,1,57009674860285,550.0,732.0,464.0,647.0,1.0
214-1,0,57009708187823,980.0,1215.0,863.0,988.0,0.9931455897980871
214-1,1,57009708187823,562.0,733.0,475.0,654.0,1.0
214-1,0,57009741518206,977.0,1212.0,862.0,986.0,0.9937838699394326
214-1,1,57009741518206,572.0,738.0,485.0,661.0,1.0
214-1,0,57009774882896,975.0,1211.0,861.0,985.0,0.994432366509359
214-1,1,57009774882896,579.0,737.0,490.0,665.0,1.0
214-1,0,57009808207771,972.0,1209.0,859.0,983.0,0.99476688867745
214-1,1,57009808207771,583.0,735.0,496.0,666.0,1.0
214-1,0,57009841535221,969.0,1206.0,858.0,981.0,0.9954089709762532
214-1,1,57009841535221,581.0,732.0,499.0,666.0,1.0
214-1,0,57009874862652,965.0,1201.0,857.0,981.0,0.9951943388255176
214-1,1,57009874862652,576.0,730.0,500.0,668.0,1.0
214-1,0,57009908193723,962.0,1198.0,858.0,982.0,0.9959267879813796
214-1,1,57009908193723,571.0,734.0,499.0,666.0,1.0
214-1,0,57009941521184,959.0,1197.0,859.0,983.0,0.9959272188723156
214-1,1,57009941521184,567.0,730.0,494.0,664.0,1.0
214-1,0,57009974882102,958.0,1194.0,860.0,984.0,0.9959892342603831
214-1,1,57009974882102,565.0,729.0,492.0,661.0,1.0
214-1,0,57010008209575,958.0,1194.0,861.0,985.0,0.996103417408246
214-1,1,57010008209575,565.0,726.0,492.0,655.0,1.0
214-1,0,57010041537061,958.0,1195.0,860.0,985.0,0.9960071451087528
214-1,1,57010041537061,568.0,726.0,486.0,652.0,1.0
214-1,0,57010074864547,958.0,1194.0,860.0,985.0,0.9953344516670162
214-1,1,57010074864547,569.0,724.0,485.0,650.0,1.0
214-1,0,57010108192021,957.0,1194.0,861.0,987.0,0.9944432795135248
214-1,1,57010108192021,570.0,722.0,483.0,651.0,1.0
214-1,0,57010141519496,953.0,1190.0,863.0,989.0,0.9943250486049078
214-1,1,57010141519496,567.0,721.0,490.0,658.0,1.0
214-1,0,57010174880454,951.0,1187.0,866.0,992.0,0.9940432261465472
214-1,1,57010174880454,562.0,717.0,496.0,667.0,1.0
214-1,0,57010208207935,951.0,1186.0,869.0,994.0,0.9938339920948617
214-1,1,57010208207935,555.0,715.0,502.0,674.0,1.0
214-1,0,57010241539141,952.0,1188.0,872.0,997.0,0.9945242984257358
214-1,1,57010241539141,549.0,715.0,507.0,676.0,1.0
214-1,0,57010274866622,953.0,1191.0,874.0,999.0,0.9953162824965793
214-1,1,57010274866622,546.0,708.0,510.0,675.0,1.0
214-1,0,57010308194115,955.0,1193.0,876.0,1000.0,0.9958981909970551
214-1,1,57010308194115,545.0,707.0,510.0,673.0,1.0
214-1,0,57010341521572,957.0,1195.0,880.0,1003.0,0.9958606235263295
214-1,1,57010341521572,548.0,707.0,514.0,677.0,1.0
214-1,0,57010374928064,960.0,1200.0,885.0,1008.0,0.9958233267202673
214-1,1,57010374928064,553.0,704.0,518.0,682.0,1.0
214-1,0,57010408212042,961.0,1200.0,892.0,1016.0,0.995381182209767
214-1,1,57010408212042,550.0,704.0,522.0,686.0,1.0
214-1,0,57010441542059,964.0,1205.0,904.0,1029.0,0.9955453149001536
214-1,1,57010441542059,541.0,697.0,524.0,693.0,1.0
214-1,0,57010474869538,967.0,1211.0,924.0,1049.0,0.9956939715601842
214-1,1,57010474869538,526.0,692.0,528.0,703.0,1.0
214-1,0,57010508195592,969.0,1218.0,950.0,1076.0,0.9951387876136308
214-1,1,57010508195592,503.0,681.0,529.0,715.0,1.0
214-1,0,57010541523072,967.0,1218.0,979.0,1107.0,0.9949922048471678
214-1,1,57010541523072,471.0,663.0,526.0,725.0,1.0
214-1,0,57010574887524,963.0,1218.0,1010.0,1140.0,0.9945888934745724
214-1,1,57010574887524,434.0,646.0,515.0,729.0,1.0
214-1,0,57010608214080,959.0,1217.0,1039.0,1172.0,0.9938106688039897
214-1,1,57010608214080,402.0,632.0,491.0,720.0,1.0
214-1,0,57010641537361,955.0,1216.0,1066.0,1202.0,0.993338267949667
214-1,1,57010641537361,377.0,625.0,453.0,697.0,1.0
214-1,0,57010674869567,949.0,1210.0,1087.0,1225.0,0.9929251350656033
214-1,1,57010674869567,364.0,626.0,400.0,658.0,1.0
214-1,0,57010708194992,948.0,1207.0,1103.0,1241.0,0.9919823526916387
214-1,1,57010708194992,369.0,637.0,341.0,610.0,1.0
214-1,0,57010741527062,950.0,1211.0,1117.0,1256.0,0.9907661171311717
214-1,1,57010741527062,393.0,659.0,283.0,561.0,1.0
214-1,0,57010774887887,953.0,1215.0,1133.0,1272.0,0.9877235909551131
214-1,1,57010774887887,427.0,689.0,235.0,518.0,1.0
214-1,0,57010808211420,951.0,1211.0,1147.0,1286.0,0.9809165150425253
214-1,1,57010808211420,461.0,719.0,200.0,479.0,1.0
214-1,0,57010841541378,949.0,1206.0,1158.0,1296.0,0.9721961620469084
214-1,1,57010841541378,496.0,749.0,174.0,446.0,1.0
214-1,0,57010874868800,945.0,1204.0,1166.0,1304.0,0.9654683674784177
214-1,1,57010874868800,527.0,774.0,159.0,420.0,1.0
214-1,0,57010908196242,940.0,1197.0,1171.0,1308.0,0.9644400276529553
214-1,1,57010908196242,549.0,791.0,150.0,401.0,1.0
214-1,0,57010941523746,938.0,1194.0,1173.0,1310.0,0.9654901618603028
214-1,1,57010941523746,565.0,803.0,145.0,389.0,1.0
214-1,0,57010974851049,939.0,1193.0,1175.0,1311.0,0.9640533002788968
214-1,1,57010974851049,576.0,811.0,146.0,385.0,1.0
214-1,0,57011008210368,941.0,1194.0,1177.0,1312.0,0.9631659329799659
214-1,1,57011008210368,583.0,816.0,149.0,384.0,1.0
214-1,0,57011041535344,943.0,1194.0,1177.0,1311.0,0.9654984317468976
214-1,1,57011041535344,585.0,816.0,155.0,385.0,1.0
214-1,0,57011074862057,945.0,1196.0,1174.0,1308.0,0.9703554599935953
214-1,1,57011074862057,588.0,819.0,162.0,387.0,1.0
214-1,0,57011108200521,945.0,1197.0,1169.0,1302.0,0.9787536059343377
214-1,1,57011108200521,593.0,823.0,166.0,391.0,1.0
214-1,0,57011141578785,944.0,1195.0,1158.0,1292.0,0.9893902827740084
214-1,1,57011141578785,599.0,822.0,168.0,394.0,1.0
214-1,0,57011174906299,939.0,1191.0,1138.0,1274.0,0.9945733279066612
214-1,1,57011174906299,605.0,824.0,165.0,391.0,1.0
214-1,0,57011208258262,930.0,1183.0,1110.0,1245.0,0.9950070355408288
214-1,1,57011208258262,613.0,826.0,151.0,378.0,1.0
214-1,0,57011241555934,920.0,1172.0,1072.0,1205.0,0.9954810156068018
214-1,1,57011241555934,622.0,832.0,130.0,355.0,1.0
214-1,0,57011274887048,912.0,1158.0,1032.0,1162.0,0.9956310679611651
214-1,1,57011274887048,633.0,838.0,101.0,325.0,1.0
214-1,0,57011308218296,907.0,1150.0,998.0,1124.0,0.9958211660457155
214-1,1,57011308218296,648.0,852.0,71.0,296.0,1.0
214-1,0,57011341545772,904.0,1145.0,971.0,1095.0,0.996225049126073
214-1,1,57011341545772,664.0,864.0,47.0,267.0,1.0
214-1,0,57011374814073,901.0,1139.0,948.0,1070.0,0.9965717299578059
214-1,1,57011374814073,681.0,882.0,21.0,238.0,1.0
214-1,0,57011408198999,897.0,1134.0,928.0,1048.0,0.9965749759177994
214-1,1,57011408198999,696.0,901.0,4.0,211.0,0.9988722228487651
214-1,0,57011441527438,892.0,1126.0,911.0,1032.0,0.9958818748306691
214-1,1,57011441527438,708.0,915.0,-7.0,186.0,0.9816978417266187
214-1,0,57011474851613,885.0,1116.0,897.0,1019.0,0.9957400327689787
214-1,1,57011474851613,717.0,924.0,-14.0,163.0,0.9441117764471058
214-1,0,57011508189290,880.0,1110.0,885.0,1008.0,0.9952832775736302
214-1,1,57011508189290,723.0,933.0,-18.0,144.0,0.8844914040114613
214-1,0,57011541551854,875.0,1104.0,875.0,998.0,0.9952205680382354
214-1,1,57011541551854,731.0,939.0,-20.0,127.0,0.8109823739677062
214-1,0,57011574868367,869.0,1096.0,865.0,989.0,0.9950638951351944
214-1,1,57011574868367,742.0,951.0,-22.0,114.0,0.7258600844097711
214-1,0,57011608203506,864.0,1093.0,855.0,980.0,0.9949205308864493
214-1,1,57011608203506,755.0,967.0,-25.0,103.0,0.6297300787808343
214-1,0,57011641533719,863.0,1092.0,844.0,971.0,0.9933746296795044
214-1,1,57011641533719,771.0,991.0,-32.0,97.0,0.5339019986302223
214-1,0,57011674892358,861.0,1087.0,832.0,962.0,0.9904756837288496
214-1,1,57011674892358,785.0,1016.0,-44.0,98.0,0.4675814751286449
214-1,0,57011708215102,856.0,1080.0,820.0,953.0,0.9862818551152852
214-1,1,57011708215102,796.0,1039.0,-51.0,105.0,0.45574833959738453
214-1,0,57011741540206,850.0,1071.0,806.0,943.0,0.9837812303170271
214-1,1,57011741540206,804.0,1060.0,-44.0,120.0,0.5068846009741477
214-1,0,57011774870464,848.0,1065.0,794.0,937.0,0.9814050665970228
214-1,1,57011774870464,812.0,1074.0,-23.0,143.0,0.6093347873500545
214-1,0,57011808200329,848.0,1064.0,785.0,933.0,0.9798157540627265
214-1,1,57011808200329,818.0,1085.0,1.0,177.0,0.7332927324401137
214-1,0,57011841524309,850.0,1066.0,779.0,930.0,0.979176307265155
214-1,1,57011841524309,822.0,1091.0,24.0,218.0,0.8423682905428604
214-1,0,57011874854346,852.0,1067.0,772.0,927.0,0.9789963205233033
214-1,1,57011874854346,823.0,1092.0,43.0,259.0,0.9279845863021666
214-1,0,57011908214070,853.0,1070.0,764.0,922.0,0.9800718223660918
214-1,1,57011908214070,820.0,1087.0,64.0,298.0,0.9926350245499181
214-1,0,57011941541523,854.0,1074.0,760.0,918.0,0.9827499497083082
214-1,1,57011941541523,814.0,1076.0,91.0,334.0,1.0
214-1,0,57011974868864,855.0,1076.0,760.0,912.0,0.9879463155229172
214-1,1,57011974868864,805.0,1059.0,123.0,364.0,1.0
214-1,0,57012008196463,857.0,1078.0,760.0,908.0,0.9926947216791852
214-1,1,57012008196463,795.0,1040.0,159.0,388.0,1.0
214-1,0,57012041535547,860.0,1081.0,758.0,905.0,0.9937396523178808
214-1,1,57012041535547,787.0,1021.0,193.0,411.0,1.0
214-1,0,57012074858061,865.0,1085.0,758.0,902.0,0.993251310803094
214-1,1,57012074858061,782.0,1007.0,228.0,429.0,1.0
214-1,0,57012108222601,871.0,1092.0,758.0,901.0,0.9926843287871662
214-1,1,57012108222601,781.0,992.0,261.0,446.0,1.0
214-1,0,57012141548844,876.0,1098.0,762.0,901.0,0.9920191540303273
214-1,1,57012141548844,781.0,982.0,290.0,462.0,1.0
214-1,0,57012174869573,882.0,1106.0,768.0,903.0,0.9921621621621621
214-1,1,57012174869573,781.0,971.0,313.0,476.0,1.0
214-1,0,57012208202560,888.0,1114.0,778.0,907.0,0.9914595423190627
214-1,1,57012208202560,780.0,966.0,331.0,488.0,1.0
214-1,0,57012241551810,893.0,1124.0,789.0,913.0,0.9917218543046358
214-1,1,57012241551810,778.0,961.0,350.0,498.0,1.0
214-1,0,57012274853668,896.0,1130.0,799.0,917.0,0.9916387959866221
214-1,1,57012274853668,775.0,959.0,362.0,507.0,1.0
214-1,0,57012308179817,897.0,1132.0,805.0,919.0,0.991451068616423
214-1,1,57012308179817,771.0,953.0,368.0,510.0,1.0
214-1,0,57012341548623,897.0,1135.0,805.0,919.0,0.9928216142889441
214-1,1,57012341548623,769.0,951.0,369.0,510.0,1.0
214-1,0,57012374872361,895.0,1132.0,803.0,915.0,0.9946704871060172
214-1,1,57012374872361,767.0,945.0,365.0,509.0,1.0
214-1,0,57012408206149,893.0,1129.0,800.0,909.0,0.996049956433343
214-1,1,57012408206149,766.0,940.0,363.0,507.0,1.0
214-1,0,57012441530113,892.0,1127.0,798.0,906.0,0.9960602140421028
214-1,1,57012441530113,764.0,936.0,358.0,507.0,0.9979844251030692
214-1,0,57012474858976,890.0,1122.0,798.0,905.0,0.9951920223185137
214-1,1,57012474858976,761.0,933.0,359.0,510.0,0.9898660556926331
214-1,0,57012508186476,890.0,1124.0,798.0,906.0,0.9921367725025317
214-1,1,57012508186476,759.0,932.0,358.0,514.0,0.9848236612917134
214-1,0,57012541547478,892.0,1126.0,802.0,911.0,0.9899631785247655
214-1,1,57012541547478,758.0,930.0,362.0,522.0,0.9831360190784431
214-1,0,57012574874966,893.0,1127.0,808.0,918.0,0.9892943751109008
214-1,1,57012574874966,757.0,930.0,371.0,530.0,0.9789324673161796
214-1,0,57012608202466,895.0,1128.0,813.0,923.0,0.9888725345893435
214-1,1,57012608202466,756.0,928.0,375.0,539.0,0.9782733931363674
214-1,0,57012641529967,897.0,1135.0,818.0,928.0,0.9895055970149254
214-1,1,57012641529967,758.0,930.0,382.0,545.0,0.9780961791831357
214-1,0,57012674861121,895.0,1134.0,826.0,933.0,0.9949682657670536
214-1,1,57012674861121,760.0,933.0,388.0,551.0,0.9769268938140919
214-1,0,57012708188464,888.0,1139.0,834.0,939.0,0.9972133979825002
214-1,1,57012708188464,762.0,937.0,393.0,555.0,0.977775948637748
214-1,0,57012741549410,882.0,1146.0,840.0,944.0,1.0
214-1,1,57012741549410,766.0,941.0,396.0,559.0,0.9760878405856039
214-1,0,57012774876905,882.0,1148.0,847.0,951.0,1.0
214-1,1,57012774876905,769.0,944.0,397.0,562.0,0.975991649269311
214-1,0,57012808204401,882.0,1145.0,852.0,957.0,1.0
214-1,1,57012808204401,773.0,948.0,397.0,563.0,0.9736488090527815
214-1,0,57012841531844,884.0,1141.0,857.0,963.0,1.0
214-1,1,57012841531844,777.0,951.0,397.0,563.0,0.9717320006247072
214-1,0,57012874859175,887.0,1142.0,860.0,967.0,1.0
214-1,1,57012874859175,780.0,953.0,395.0,563.0,0.9728506787330317
214-1,0,57012908186638,889.0,1135.0,860.0,966.0,1.0
214-1,1,57012908186638,782.0,957.0,390.0,561.0,0.9748751324352959
214-1,0,57012941562526,887.0,1133.0,855.0,960.0,1.0
214-1,1,57012941562526,784.0,961.0,387.0,557.0,0.9754233478195714
214-1,0,57012974893715,885.0,1122.0,847.0,950.0,1.0
214-1,1,57012974893715,785.0,964.0,380.0,551.0,0.975519562162562
214-1,0,57013008221178,882.0,1118.0,836.0,939.0,1.0
214-1,1,57013008221178,786.0,967.0,372.0,544.0,0.9772628530050688
214-1,0,57013041548658,881.0,1117.0,825.0,928.0,1.0
214-1,1,57013041548658,786.0,970.0,360.0,535.0,0.9782578201711319
214-1,0,57013074876161,879.0,1114.0,815.0,919.0,1.0
214-1,1,57013074876161,786.0,973.0,347.0,525.0,0.9802542602109818
214-1,0,57013108203626,877.0,1110.0,808.0,912.0,1.0
214-1,1,57013108203626,785.0,976.0,331.0,514.0,0.9802263561857681
214-1,0,57013141534697,875.0,1105.0,804.0,908.0,1.0
214-1,1,57013141534697,782.0,976.0,316.0,504.0,0.9805202887727159
214-1,0,57013174862148,872.0,1100.0,801.0,906.0,1.0
214-1,1,57013174862148,776.0,975.0,298.0,495.0,0.9796573875802997
214-1,0,57013208189772,869.0,1096.0,797.0,902.0,1.0
214-1,1,57013208189772,770.0,972.0,281.0,485.0,0.980191256830601
214-1,0,57013241550759,864.0,1092.0,793.0,898.0,1.0
214-1,1,57013241550759,762.0,967.0,262.0,477.0,0.9804710874177229
214-1,0,57013274878150,859.0,1083.0,787.0,893.0,1.0
214-1,1,57013274878150,755.0,960.0,245.0,469.0,0.9820627802690582
214-1,0,57013308205428,853.0,1075.0,782.0,890.0,1.0
214-1,1,57013308205428,746.0,953.0,233.0,463.0,0.9830295095175747
214-1,0,57013341533191,845.0,1065.0,777.0,890.0,0.9997593405932255
214-1,1,57013341533191,736.0,943.0,227.0,462.0,0.983310426075005
214-1,0,57013374860579,833.0,1049.0,772.0,889.0,0.9984838377099885
214-1,1,57013374860579,724.0,930.0,222.0,464.0,0.9848557692307692
214-1,0,57013408196437,822.0,1036.0,769.0,888.0,0.9979804161566708
214-1,1,57013408196437,710.0,917.0,219.0,467.0,0.9843372923863153
214-1,0,57013441515046,815.0,1027.0,768.0,888.0,0.9982772411247154
214-1,1,57013441515046,700.0,906.0,218.0,472.0,0.9849150009340557
214-1,0,57013474844817,810.0,1021.0,768.0,889.0,0.9982097660349404
214-1,1,57013474844817,692.0,895.0,217.0,479.0,0.9855112587670727
214-1,0,57013508176925,806.0,1016.0,768.0,889.0,0.9979589312221673
214-1,1,57013508176925,685.0,884.0,220.0,487.0,0.9858681642423126
214-1,0,57013541553959,803.0,1013.0,769.0,890.0,0.998266253869969
214-1,1,57013541553959,678.0,874.0,225.0,495.0,0.9859940105966367
214-1,0,57013574872590,801.0,1010.0,771.0,891.0,0.9980172253547308
214-1,1,57013574872590,671.0,861.0,233.0,505.0,0.9871437853893994
214-1,0,57013608203615,800.0,1009.0,772.0,892.0,0.9980770423670988
214-1,1,57013608203615,665.0,850.0,240.0,513.0,0.9872123955756755
214-1,0,57013641532315,799.0,1008.0,771.0,891.0,0.9983166032795062
214-1,1,57013641532315,659.0,841.0,244.0,518.0,0.9874918017427152
214-1,0,57013674864704,799.0,1007.0,770.0,890.0,0.9983704167972423
214-1,1,57013674864704,654.0,834.0,247.0,521.0,0.9880739975584562
214-1,0,57013708190807,799.0,1007.0,769.0,889.0,0.9984884746189696
214-1,1,57013708190807,650.0,828.0,248.0,523.0,0.9882645636764775
214-1,0,57013741519478,799.0,1006.0,767.0,887.0,0.9984833164812943
214-1,1,57013741519478,647.0,823.0,249.0,525.0,0.9882865576535632
214-1,0,57013774880325,800.0,1006.0,766.0,886.0,0.9984133028687484
214-1,1,57013774880325,645.0,818.0,249.0,528.0,0.9883982035928144
214-1,0,57013808207804,800.0,1005.0,766.0,886.0,0.9986652259581771
214-1,1,57013808207804,642.0,812.0,252.0,532.0,0.9886639298376563
214-1,0,57013841535284,799.0,1005.0,769.0,890.0,0.9988591709975916
214-1,1,57013841535284,640.0,806.0,260.0,541.0,0.9893279895610029
214-1,0,57013874866476,795.0,1001.0,775.0,895.0,0.9984264853977844
214-1,1,57013874866476,636.0,797.0,272.0,554.0,0.9898107034353821
214-1,0,57013908193971,790.0,998.0,780.0,901.0,0.9984314217593173
214-1,1,57013908193971,631.0,785.0,283.0,565.0,0.990515096022914
214-1,0,57013941521375,785.0,992.0,782.0,903.0,0.9984333876425617
214-1,1,57013941521375,627.0,777.0,291.0,573.0,0.9914352941176471
214-1,0,57013974886119,782.0,987.0,783.0,903.0,0.9984291548853284
214-1,1,57013974886119,625.0,771.0,298.0,578.0,0.9920944896710743
214-1,0,57014008209860,781.0,986.0,782.0,903.0,0.9988682804149639
214-1,1,57014008209860,625.0,768.0,301.0,582.0,0.9933622069484983
214-1,0,57014041537301,779.0,984.0,781.0,902.0,0.9985526398590397
214-1,1,57014041537301,625.0,766.0,304.0,585.0,0.9939863753817242
214-1,0,57014074864754,779.0,983.0,779.0,900.0,0.9985506333102275
214-1,1,57014074864754,625.0,765.0,305.0,586.0,0.994051243617968
214-1,0,57014108192158,779.0,983.0,778.0,898.0,0.9984834123222749
214-1,1,57014108192158,625.0,765.0,305.0,586.0,0.9942585072118751
214-1,0,57014141523337,779.0,983.0,777.0,897.0,0.998542735855034
214-1,1,57014141523337,626.0,765.0,306.0,586.0,0.9939574230733476
214-1,0,57014174880483,780.0,984.0,776.0,897.0,0.9986044151230652
214-1,1,57014174880483,626.0,766.0,307.0,587.0,0.9942143022448507
214-1,0,57014208211732,781.0,986.0,777.0,898.0,0.9988574330328805
214-1,1,57014208211732,626.0,767.0,308.0,588.0,0.9944536882972823
214-1,0,57014241539242,781.0,984.0,778.0,898.0,0.9985398679532758
214-1,1,57014241539242,627.0,767.0,309.0,588.0,0.9942244605646168
214-1,0,57014274866703,781.0,985.0,778.0,899.0,0.9986666666666667
214-1,1,57014274866703,626.0,768.0,309.0,588.0,0.9940366124260355
214-1,0,57014308194214,782.0,986.0,779.0,900.0,0.9985387547649301
214-1,1,57014308194214,626.0,768.0,310.0,589.0,0.993852269575668
214-1,0,57014341521737,782.0,987.0,780.0,901.0,0.9988559806787848
214-1,1,57014341521737,625.0,768.0,310.0,588.0,0.9936612224124369
214-1,0,57014374882759,782.0,985.0,781.0,901.0,0.9987933443414201
214-1,1,57014374882759,625.0,768.0,309.0,588.0,0.993194759501875
214-1,0,57014408210221,783.0,987.0,781.0,902.0,0.998412093495935
214-1,1,57014408210221,624.0,768.0,308.0,587.0,0.9936217415418747
214-1,0,57014441537684,783.0,986.0,781.0,902.0,0.9985998854451728
214-1,1,57014441537684,624.0,768.0,307.0,586.0,0.9935522498042647
214-1,0,57014474868846,783.0,988.0,782.0,903.0,0.9985992614287533
214-1,1,57014474868846,623.0,768.0,307.0,586.0,0.9938534929590386
214-1,0,57014508196309,783.0,988.0,783.0,904.0,0.9984749316896486
214-1,1,57014508196309,623.0,767.0,307.0,587.0,0.9932661475034357
214-1,0,57014541523759,783.0,988.0,785.0,906.0,0.9986016652895189
214-1,1,57014541523759,623.0,767.0,308.0,588.0,0.9933975240715268
214-1,0,57014574884680,783.0,989.0,787.0,908.0,0.9987281399046105
214-1,1,57014574884680,623.0,766.0,310.0,589.0,0.993195089429399
214-1,0,57014608211955,784.0,987.0,788.0,909.0,0.9986025535158484
214-1,1,57014608211955,624.0,766.0,312.0,591.0,0.9933170484398764
214-1,0,57014641539357,784.0,989.0,790.0,911.0,0.9984797618293533
214-1,1,57014641539357,626.0,767.0,315.0,592.0,0.9931721719874516
214-1,0,57014674867251,784.0,987.0,790.0,911.0,0.9985407943154422
214-1,1,57014674867251,625.0,766.0,314.0,593.0,0.9935469002074211
214-1,0,57014708198383,783.0,987.0,790.0,911.0,0.9983480526081708
214-1,1,57014708198383,624.0,766.0,313.0,592.0,0.9936569222283508
214-1,0,57014741525812,783.0,987.0,790.0,911.0,0.9983493111548473
214-1,1,57014741525812,623.0,764.0,313.0,592.0,0.9938183982783094
214-1,0,57014774886798,782.0,986.0,790.0,911.0,0.9983481575603558
214-1,1,57014774886798,621.0,763.0,312.0,592.0,0.9938088951609232
214-1,0,57014808214329,782.0,986.0,790.0,911.0,0.9983472125103299
214-1,1,57014808214329,619.0,762.0,311.0,591.0,0.9939256572982774
214-1,0,57014841541787,782.0,986.0,790.0,911.0,0.9982850609756098
214-1,1,57014841541787,617.0,761.0,311.0,591.0,0.9942042110029432
214-1,0,57014874869246,781.0,985.0,790.0,910.0,0.9984748347737672
214-1,1,57014874869246,616.0,759.0,312.0,591.0,0.9940911776737421
214-1,0,57014908196583,781.0,986.0,790.0,910.0,0.9983472125103299
214-1,1,57014908196583,616.0,758.0,313.0,592.0,0.9946577781836445
214-1,0,57014941523877,781.0,986.0,791.0,911.0,0.9987948750475707
214-1,1,57014941523877,615.0,756.0,313.0,592.0,0.9950691686070401
214-1,0,57014974855192,780.0,985.0,791.0,911.0,0.9983508816440442
214-1,1,57014974855192,613.0,755.0,310.0,591.0,0.9948369565217391
214-1,0,57015008212436,780.0,986.0,790.0,911.0,0.9984160172337325
214-1,1,57015008212436,612.0,756.0,308.0,590.0,0.9942180986957107
214-1,0,57015041543624,780.0,984.0,789.0,909.0,0.9983487869935221
214-1,1,57015041543624,612.0,757.0,307.0,589.0,0.9941658501825955
214-1,0,57015074871111,779.0,984.0,788.0,909.0,0.9986031746031746
214-1,1,57015074871111,613.0,756.0,309.0,591.0,0.9943386974546428
214-1,0,57015108198574,779.0,984.0,790.0,910.0,0.9982857142857143
214-1,1,57015108198574,613.0,755.0,315.0,595.0,0.9948495163024006
214-1,0,57015141525962,779.0,984.0,792.0,912.0,0.9982914636461432
214-1,1,57015141525962,612.0,753.0,320.0,600.0,0.9944189395985237
214-1,0,57015174853473,778.0,983.0,793.0,913.0,0.998233327023787
214-1,1,57015174853473,613.0,752.0,324.0,602.0,0.9947211694639957
214-1,0,57015208214591,779.0,984.0,793.0,913.0,0.9983573414202679
214-1,1,57015208214591,613.0,752.0,325.0,603.0,0.9945745546613618
214-1,0,57015241542033,779.0,984.0,793.0,912.0,0.9988008835594825
214-1,1,57015241542033,613.0,753.0,326.0,604.0,0.9947066009139031
